latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
8.46278,5.00332,347.51,0.48,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.5,24.1,D
8.28685,3.81242,337.66,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.37,3.31,D
7.87414,1.08247,340.38,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.1,3.07,D
7.86234,1.00567,346.89,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.19,4.16,D
7.5853,-0.77752,334.48,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.47,2.68,D
7.58469,-0.78143,336.64,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.75,2.68,D
8.77861,7.15899,345,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.14,7.23,D
8.54992,5.57307,332.5,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.31,1.81,D
8.29033,3.81193,340.82,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.22,3.31,D
7.58818,-0.78199,334.74,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.01,2.68,D
8.71111,6.65807,339.51,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.44,2.93,D
8.71058,6.65443,335.99,0.4,0.44,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.09,2.93,D
8.55373,5.57252,333.69,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.13,3.28,D
8.42472,4.69387,339.48,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.4,4.34,D
8.21619,3.29229,335.54,0.41,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.19,2.46,D
7.51445,-1.27378,338.39,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.9,3.83,D
8.94291,8.25521,335.31,0.51,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.46,1.12,D
7.73171,0.09302,331.51,0.4,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.45,1.62,D
7.59579,-0.77921,334.6,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.25,4.73,D
7.57798,-0.89289,353.17,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,315.19,36.65,D
7.57736,-0.89682,336.39,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.39,9.61,D
8.65451,6.20983,336.46,0.56,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.77,2.63,D
7.58149,-0.89344,349,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.21,20.22,D
8.56101,5.54261,346.52,0.51,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.7,6.77,D
7.91477,1.23669,336.6,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.61,1.73,D
7.58439,-0.89794,333.12,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.92,39.15,D
8.55251,5.57411,341.14,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.76,3.32,D
7.9163,1.22848,333.18,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.75,3.17,D
7.91576,1.22501,340.29,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.55,3.78,D
7.58142,-0.89334,348.24,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.42,13.64,D
7.91961,1.22797,337.46,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.23,3.17,D
7.91908,1.2245,342.53,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.83,3.78,D
7.87544,0.94197,331.16,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.36,0.85,D
7.5843,-0.89782,332.03,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.88,40.05,D
8.7778,7.15879,345.96,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.43,7.06,D
7.68008,-0.32289,336.83,0.42,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.37,4.37,D
7.67948,-0.32666,348.09,0.42,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.26,4.37,D
8.71389,6.65683,344.53,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.23,5.1,D
8.58656,5.73439,340.05,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.02,2.44,D
8.55998,5.54415,341.71,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.24,5.65,D
8.55932,5.53942,335.38,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.78,1.6,D
8.19863,3.03248,336.5,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.82,1.6,D
8.56578,5.55776,336.9,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.45,1.33,D
8.49784,5.07562,339.57,0.49,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.25,4.81,D
8.49284,5.04032,339.39,0.48,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.41,7.16,D
8.7599,6.93215,343.05,0.42,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.44,3.96,D
8.72561,6.68149,344.55,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.69,12.33,D
8.72511,6.67779,339.78,0.4,0.44,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.6,9.54,D
8.63677,6.03807,341.9,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.64,13.59,D
8.63607,6.03309,338.91,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.81,6.54,D
8.625,5.95347,339.96,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.99,5.23,D
7.00773,-4.4511,333.99,0.47,0.48,2026-01-29,1320,N,VIIRS,n,2.0NRT,296.69,4.23,D
8.66618,6.22088,337.12,0.57,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.77,5.45,D
8.6296,5.9579,341.22,0.55,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.16,7.5,D
8.6289,5.95293,347.39,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.5,14.25,D
8.33011,3.85698,331.47,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.81,2.09,D
8.20661,3.01641,336.95,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.12,1.67,D
8.17609,2.81089,331.59,0.4,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,302.91,1.21,D
8.97008,8.42715,335.98,0.53,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.81,3.18,D
8.96943,8.42226,338.08,0.53,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.7,3.18,D
8.80538,7.20278,331.64,0.44,0.46,2026-01-29,1320,N,VIIRS,l,2.0NRT,302.88,1.01,D
8.63351,5.95735,339.89,0.55,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.51,7.5,D
8.63281,5.95239,349.41,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.23,14.25,D
7.94913,1.28752,338.56,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.67,2.54,D
7.53401,-1.344,335.92,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.51,1.97,D
7.26988,-2.95161,332.32,0.56,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.61,1.56,D
9.01418,8.72391,346.72,0.55,0.51,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.51,8.93,D
8.97472,8.42653,333.45,0.53,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.34,5.93,D
8.97342,8.41674,339.65,0.53,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.1,5.26,D
8.73891,6.687,346.75,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.46,3.91,D
8.63811,5.96176,339.61,0.55,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.61,7.3,D
7.80114,0.31141,353.74,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.04,6.12,D
7.58983,-1.02055,347.56,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.68,9.47,D
7.56854,-1.15286,335.79,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.03,1.64,D
8.98589,8.47491,334.45,0.53,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.86,3.03,D
8.57618,5.49391,352.12,0.51,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.3,11.71,D
8.57552,5.48925,339.81,0.51,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,313.47,10.08,D
8.25686,3.28567,340.61,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.78,3.15,D
7.71298,-0.27067,352.53,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.31,25.24,D
7.26676,-3.01916,341.93,0.57,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.79,9.99,D
8.60742,5.68732,351.97,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.42,16.61,D
7.88749,0.8218,336.89,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.88,15.08,D
7.7164,-0.27121,346.24,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.35,6.22,D
7.69084,-0.43259,340.02,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.47,2.41,D
9.03992,8.80854,342.78,0.56,0.52,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.35,6.13,D
8.99587,8.47868,341.17,0.53,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.54,4.66,D
8.76467,6.78228,335.72,0.41,0.45,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.14,1.47,D
8.74761,6.65932,342.21,0.4,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.37,2.65,D
8.61126,5.68675,350.02,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.89,16.61,D
8.61058,5.68195,338.09,0.53,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.31,16.61,D
8.22621,3.03202,334.41,0.4,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.13,1.63,D
7.89136,0.8248,337.56,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.69,10.6,D
7.75137,-0.07174,350.14,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.81,5.42,D
7.70026,-0.39544,341.96,0.42,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.17,3.97,D
7.69429,-0.43313,342.01,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.52,2.41,D
8.96072,8.18258,350.02,0.51,0.49,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.33,12.05,D
8.81685,7.12889,335.99,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.6,5.42,D
8.65372,5.95936,341.15,0.55,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.53,13.06,D
8.55238,5.24549,344.56,0.5,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.03,5.01,D
7.96196,1.26061,336.83,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.27,1.96,D
7.96142,1.25713,337.63,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.13,1.96,D
7.68512,-0.51328,339.02,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.52,3.57,D
9.67117,13.70428,347.66,0.61,0.71,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.94,10.7,D
8.77239,6.77721,341.76,0.41,0.45,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.98,5,D
8.62442,5.72419,350.28,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.5,14.91,D
8.55678,5.2495,345.93,0.5,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.57,5.01,D
8.55612,5.24494,336.2,0.5,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.13,5.01,D
8.12304,2.2971,336.1,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.54,2.51,D
7.89802,0.82378,335.05,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.63,2.86,D
7.89747,0.82025,336,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.88,2.09,D
9.0098,8.47655,334.49,0.53,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.7,6.66,D
8.66856,6.00784,339.81,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.13,6.03,D
8.6448,5.84007,347.55,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.06,18.59,D
8.6441,5.83517,339.37,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.88,18.59,D
8.3427,3.74895,331.99,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.68,2.46,D
7.6848,-0.56004,332.89,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.9,2.1,D
7.29086,-2.99647,346.05,0.56,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,299.4,9.69,D
9.37567,11.21987,338.72,0.41,0.61,2026-01-29,1320,N,VIIRS,n,2.0NRT,300.74,5.05,D
9.04115,8.67361,339.29,0.55,0.51,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.22,3.28,D
8.67817,6.04748,338.29,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.45,4.36,D
8.64867,5.83947,354.07,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.97,18.59,D
8.64798,5.83459,346.46,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,304.33,18.59,D
9.65678,13.42008,341.85,0.59,0.7,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.03,7.26,D
8.65254,5.83886,330.96,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.23,3.33,D
8.65185,5.83399,338.38,0.54,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.08,3.33,D
7.68204,-0.62241,338.77,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.17,2.7,D
7.55502,-1.41967,339.96,0.46,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.95,4.62,D
9.66461,13.43005,342.12,0.59,0.7,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.13,9.65,D
8.69399,6.10234,336.53,0.56,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.85,4.27,D
8.68244,6.02105,338.76,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.01,6.01,D
8.62208,5.5979,341.37,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.71,4.57,D
8.3469,3.70543,330.92,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,303.82,2.24,D
8.14909,2.37945,336.93,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.2,1.72,D
7.70361,-0.50838,335.42,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.86,2.19,D
7.68551,-0.62296,339.15,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.3,2.7,D
7.62986,-0.97388,350.28,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.52,11.28,D
7.60441,-1.13371,337.91,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.25,3.36,D
9.05944,8.70209,344.33,0.55,0.51,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.16,7.67,D
9.0237,8.43949,335.57,0.53,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.8,4.88,D
9.02304,8.43467,336.55,0.53,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.75,4.88,D
8.84322,7.13242,355.18,0.43,0.46,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.47,6.87,D
8.69722,6.09673,335,0.56,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.67,4.82,D
8.62385,5.58312,339.56,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.92,4.47,D
8.01218,1.45552,338.09,0.38,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,303.7,1.75,D
7.97864,1.23666,337.51,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.71,1.47,D
8.70189,6.10127,339.76,0.56,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.23,6.6,D
8.68392,5.97525,338.76,0.55,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.47,5.1,D
8.68249,5.96529,340.52,0.55,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.38,3.39,D
8.62768,5.58262,346.74,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.69,4.47,D
8.37539,3.85039,347.26,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.21,4.22,D
9.05927,8.63031,333.22,0.55,0.51,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.03,2.19,D
9.0538,8.59024,338.81,0.54,0.51,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.48,4.94,D
8.68641,5.96474,335.57,0.55,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.92,3.87,D
8.6857,5.9598,340.06,0.55,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.9,3.87,D
8.68358,5.94501,337.71,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.36,3.27,D
8.66389,5.80751,336.66,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,302.65,1.56,D
8.61861,5.4926,340.72,0.51,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.19,9.09,D
7.88804,0.60488,340.94,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.67,3.21,D
7.71097,-0.52908,343.7,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.33,4.81,D
7.64169,-0.96764,340.81,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.51,4.98,D
7.59894,-1.2368,341.94,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.58,4.22,D
9.8341,14.59914,330.45,0.71,0.75,2026-01-29,1320,N,VIIRS,n,2.0NRT,298.23,5.18,D
9.04907,8.52093,338.41,0.54,0.51,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.7,8.75,D
8.75691,6.4306,343.55,0.39,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.02,1.9,D
8.70396,6.05944,340.5,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.41,13.25,D
8.62785,5.52973,339.38,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.62,10.04,D
8.62716,5.52501,346.41,0.51,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.18,10.04,D
8.59783,5.322,345.33,0.5,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,301.33,10.47,D
7.70423,-0.59444,335.72,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.96,3.34,D
8.7035,6.02821,332.75,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.35,4.19,D
8.66954,5.79187,341.41,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.44,5.15,D
8.25473,2.96847,334.78,0.4,0.37,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.78,1.47,D
7.73042,-0.45044,336.4,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.53,1.65,D
7.72982,-0.45421,336.14,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.37,1.3,D
7.71968,-0.51876,334.34,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.01,1,D
7.71908,-0.52257,335.7,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.31,1.45,D
7.64434,-0.99653,337.98,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.57,4,D
9.06927,8.59851,335.35,0.54,0.51,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.75,3.51,D
9.06385,8.55915,336.11,0.54,0.51,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.09,2.48,D
8.70812,6.0325,342.44,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.12,4.19,D
8.7074,6.02749,336.29,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.77,4.19,D
8.64094,5.56648,342.23,0.52,0.41,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.19,7.13,D
8.63614,5.53334,338.36,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.14,4.52,D
8.63545,5.5286,338.36,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.77,5.5,D
8.38932,3.84828,331.64,0.43,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,304.95,1.81,D
8.38875,3.84443,336.68,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.42,1.81,D
8.14413,2.2114,355.82,0.39,0.36,2026-01-29,1320,N,VIIRS,n,2.0NRT,314.37,25,D
9.00952,8.13294,347.99,0.5,0.49,2026-01-29,1320,N,VIIRS,n,2.0NRT,307.84,11.62,D
8.71057,6.0217,335.18,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.5,4.89,D
8.14745,2.21089,333.25,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.9,3.59,D
8.7182,6.0468,342.15,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.92,8.91,D
8.71669,6.03631,343.74,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.51,13.66,D
8.71598,6.03137,340.54,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.27,8.05,D
8.64169,5.51806,339.13,0.51,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.58,4.01,D
8.57619,5.06846,338.21,0.49,0.4,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.58,4.3,D
7.81726,0.03799,346.91,0.4,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.24,15.26,D
7.7707,-0.26063,337.64,0.41,0.37,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.19,2.5,D
7.57418,-1.50845,347.07,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.32,12.04,D
9.04016,8.28607,345.59,0.52,0.5,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.77,6.07,D
8.72291,6.05158,335.41,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.49,4.42,D
8.72215,6.04631,337.99,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.96,4.42,D
8.72139,6.0411,339.42,0.55,0.43,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.56,6.08,D
7.70042,-0.73195,341.02,0.43,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.71,9.36,D
7.62741,-1.19557,342.08,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,312.18,24.25,D
7.62612,-1.20371,340.89,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.96,22.84,D
7.62548,-1.20778,335.08,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.27,55.13,D
7.5778,-1.50903,350.12,0.46,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,312.29,13.04,D
9.72582,13.39093,332.68,0.58,0.7,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.22,4.96,D
8.72611,6.04593,333.78,0.55,0.43,2026-01-29,1320,N,VIIRS,l,2.0NRT,305.27,4.42,D
8.38093,3.6964,332.7,0.42,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,303.84,1.65,D
7.67505,-0.91623,343.37,0.44,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.85,10.6,D
7.67443,-0.92017,336.03,0.44,0.38,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.55,4.55,D
7.62968,-1.2043,337.04,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.24,22.84,D
7.61487,-1.29813,349.04,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.09,7.2,D
7.57275,-1.56428,332.62,0.47,0.4,2026-01-29,1320,N,VIIRS,l,2.0NRT,307.54,4,D
6.99303,-5.13865,331.3,0.52,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,301.59,3.24,D
9.09344,8.60028,333.54,0.54,0.51,2026-01-29,1320,N,VIIRS,l,2.0NRT,306.37,3.58,D
8.71631,5.95066,336.23,0.55,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.63,3.66,D
7.63324,-1.20488,338.54,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,311.43,6.71,D
7.6326,-1.20895,348.53,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,309.23,19.98,D
7.61844,-1.29872,355.1,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,313.69,16.7,D
7.6178,-1.30282,345.6,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.34,16.7,D
9.05262,8.2748,337.44,0.52,0.5,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.2,4.83,D
8.79434,6.46181,342.25,0.39,0.44,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.52,3.66,D
8.6861,5.71576,338.9,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.59,4.75,D
7.98624,1.04287,337.4,0.39,0.36,2026-01-29,1320,N,VIIRS,l,2.0NRT,308.52,3.09,D
7.74091,-0.54162,349.13,0.42,0.38,2026-01-29,1320,N,VIIRS,n,2.0NRT,311.83,4.22,D
7.62818,-1.2835,336.28,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,305.89,1.84,D
8.71438,5.85541,338.02,0.54,0.42,2026-01-29,1320,N,VIIRS,l,2.0NRT,310.22,1.37,D
8.68749,5.67155,341.8,0.53,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,306.77,5.08,D
8.67633,5.59537,349.1,0.52,0.42,2026-01-29,1320,N,VIIRS,n,2.0NRT,308.94,10.35,D
8.67357,5.57652,342.25,0.52,0.41,2026-01-29,1320,N,VIIRS,l,2.0NRT,316.47,43.71,D
7.63176,-1.28405,338.41,0.45,0.39,2026-01-29,1320,N,VIIRS,n,2.0NRT,310.06,1.84,D
7.62853,-1.30457,336.96,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.28,3.7,D
7.62789,-1.30866,336.17,0.45,0.39,2026-01-29,1320,N,VIIRS,l,2.0NRT,309.86,2.9,D
